0, R1,R2,R3,R4,R5,R6,R7,R8,R9,
536, 2,0,2,0,0,2,0,0,0,1,
537, 2,0,2,0,0,2,0,0,0,1,
538, 2,0,2,0,0,2,0,0,0,1,
539, 2,0,2,0,0,2,0,0,0,1,
540, 2,0,2,0,0,2,0,0,0,1,
541, 2,0,2,0,0,2,0,0,0,1,
542, 2,0,2,0,0,2,0,0,0,1,
543, 2,0,2,0,0,2,0,0,0,1,
544, 2,0,2,0,0,2,0,0,0,1,
545, 2,0,2,0,0,2,0,0,0,1,
546, 2,0,2,0,0,2,0,0,0,1,
547, 2,0,2,0,0,2,0,0,0,1,
548, 2,0,2,0,0,2,0,0,0,1,
549, 2,0,2,0,0,2,0,0,0,1,
550, 2,0,2,0,0,2,0,0,0,1,
551, 2,0,2,0,0,2,0,0,0,1,
552, 2,0,2,0,0,2,0,0,0,1,
553, 2,0,2,0,0,2,0,0,0,1,
554, 2,0,2,0,0,2,0,0,0,1,
555, 2,0,2,0,0,2,0,0,0,1,
556, 2,0,2,0,0,2,0,0,0,1,
557, 2,0,2,0,0,2,0,0,0,1,
558, 2,0,2,0,0,2,0,0,0,1,
559, 2,0,2,0,0,2,0,0,0,1,
560, 2,0,2,1,0,2,0,0,0,3,
561, 2,0,0,1,0,2,0,0,0,3,
562, 0,0,0,1,0,2,0,0,0,3,
563, 0,0,0,1,0,2,0,0,0,3,
564, 0,0,0,1,0,2,0,0,0,3,
565, 0,0,0,1,0,2,0,0,0,3,
566, 0,0,0,1,0,2,0,0,0,3,
567, 0,0,0,1,0,2,0,0,0,3,
568, 0,0,0,1,0,2,0,0,0,3,
569, 0,0,0,1,0,2,0,0,0,3,
570, 0,0,0,1,0,2,0,0,0,3,
571, 0,0,0,1,0,2,0,0,0,3,
572, 0,0,0,1,0,2,0,0,0,3,
573, 0,0,0,1,0,2,0,0,0,3,
574, 0,0,0,1,0,2,0,0,0,3,
